PPDB Ref no,Pesticide,Chemical Name (CAS),CAS RN,Plant,Scientific name,Study location,Matrix,IN or ON matrix,Field or Undercover,Min (days),Max (days),Mean (days),SMILES
427,MCPA,(4-chloro-2-methylphenoxy)acetic acid,94-74-6,Maize,Zea mays L.,China,Whole plant,I,F,5.8,5.8,5.8,Cc1cc(Cl)ccc1OCC(O)=O
427,MCPA,(4-chloro-2-methylphenoxy)acetic acid,94-74-6,Rice,Oryza sativa L.,"CA, USA",Whole plant,I,F,3.59,5.06,4.33,Cc1cc(Cl)ccc1OCC(O)=O
429,Mecarbam,ethyl 6-ethoxy-2-methyl-3-oxo-7-oxa-5-thia-2-aza-6-phosphanonanoate 6-sulfide,2595-54-2,Alfalfa,Medicago sativa,England,Leaves,I,F,0.78,1.72,1.25,CCOC(=O)N(C)C(=O)CS[P](=S)(OCC)OCC
429,Mecarbam,ethyl 6-ethoxy-2-methyl-3-oxo-7-oxa-5-thia-2-aza-6-phosphanonanoate 6-sulfide,2595-54-2,Olive,Olea europaea,England,Fruit,I,F,8.15,9.12,8.64,CCOC(=O)N(C)C(=O)CS[P](=S)(OCC)OCC
429,Mecarbam,ethyl 6-ethoxy-2-methyl-3-oxo-7-oxa-5-thia-2-aza-6-phosphanonanoate 6-sulfide,2595-54-2,Orange,Citrus x sinensis,England,Peel,I,F,28.88,30.14,29.51,CCOC(=O)N(C)C(=O)CS[P](=S)(OCC)OCC
429,Mecarbam,ethyl 6-ethoxy-2-methyl-3-oxo-7-oxa-5-thia-2-aza-6-phosphanonanoate 6-sulfide,2595-54-2,Pear,Pyrus communis,England,Fruit,I,F,4.05,4.44,4.25,CCOC(=O)N(C)C(=O)CS[P](=S)(OCC)OCC
430,Mecoprop,2-(4-chloro-2-methylphenoxy)propanoic acid,7085-19-0,Kentucky bluegrass var. Glade,Poa pratensis L.,"IA, USA",Blades,I,F,2.6,3.3,2.95,CC(Oc1ccc(Cl)cc1C)C(O)=O
430,Mecoprop,2-(4-chloro-2-methylphenoxy)propanoic acid,7085-19-0,Wheat,Triticum aestivum L.,Canada,Leaves,I,F,4.56,4.78,4.67,CC(Oc1ccc(Cl)cc1C)C(O)=O
435,Mepanipyrim,4-methyl-N-phenyl-6-(1-propynyl)-2-pyrimidinamine,110235-47-7,Grape,Vitis vinifera L. cv. Chardonnay,Italy,Fruit,I,F,12.8,12.8,12.8,CC#Cc1cc(C)nc(Nc2ccccc2)n1
435,Mepanipyrim,4-methyl-N-phenyl-6-(1-propynyl)-2-pyrimidinamine,110235-47-7,Pepper,Capsicum annuum L. var. Chilgok-gun,Republic of Korea,Fruit,I,U,3.0,4.2,3.6,CC#Cc1cc(C)nc(Nc2ccccc2)n1
435,Mepanipyrim,4-methyl-N-phenyl-6-(1-propynyl)-2-pyrimidinamine,110235-47-7,Tomato,Lycopersicon esculentum Mill. cv. Shiren & Caramba,Italy,Fruit,O,U,4.08,5.21,4.65,CC#Cc1cc(C)nc(Nc2ccccc2)n1
438,Mepronil,2-methyl-N-(3-(1-methylethoxy)phenyl)benzamide,55814-41-0,Rice,Oryza sativa L.,Japan,Leaves,I,F,1.5,3.01,2.26,CC(C)Oc1cccc(NC(=O)c2ccccc2C)c1
439,Meptyldinocap,"2-(1-methylheptyl)-4,6-dinitrophenyl (2E)-2-butenoate",131-72-6,Mango,Mangifera indica,India,Fruit,I,F,2.22,3.4,2.81,CCCCCCCCc1cc(cc(c1OC(=O)\C=C\C)[N+]([O-])=O)[N+]([O-])=O
442,Mesotrione,"2-(4-(methylsulfonyl)-2-nitrobenzoyl)-1,3-cyclohexanedione",104206-82-8,Maize,Zea mays L.,China,Seedlings,I,F,0.97,1.37,1.17,C[S](=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c(c1)[N+]([O-])=O
442,Mesotrione,"2-(4-(methylsulfonyl)-2-nitrobenzoyl)-1,3-cyclohexanedione",104206-82-8,Maize,Zea mays L.,China,Whole plant,I,F,2.97,3.07,3.02,C[S](=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c(c1)[N+]([O-])=O
442,Mesotrione,"2-(4-(methylsulfonyl)-2-nitrobenzoyl)-1,3-cyclohexanedione",104206-82-8,Maize,Zea mays L.,Poland,Whole plant,I,F,3.4,4.8,4.15,C[S](=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c(c1)[N+]([O-])=O
442,Mesotrione,"2-(4-(methylsulfonyl)-2-nitrobenzoyl)-1,3-cyclohexanedione",104206-82-8,Maize,Zea mays L.,China,Whole plant,I,F,3.94,5.1,4.5,C[S](=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c(c1)[N+]([O-])=O
442,Mesotrione,"2-(4-(methylsulfonyl)-2-nitrobenzoyl)-1,3-cyclohexanedione",104206-82-8,Maize,Zea mays L.,China,Whole plant,I,F,2.97,3.07,3.02,C[S](=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c(c1)[N+]([O-])=O
444,Metalaxyl,"methyl N-(2,6-dimethylphenyl)-N-(methoxyacetyl)-DL-alaninate",57837-19-1,Amaranth (summer),Amaranthus spp.,China,Leaves,I,F,1.2,3.0,2.1,COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C
444,Metalaxyl,"methyl N-(2,6-dimethylphenyl)-N-(methoxyacetyl)-DL-alaninate",57837-19-1,Amaranth (autumn),Amaranthus spp.,China,Leaves,I,F,2.7,8.4,5.55,COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C
444,Metalaxyl,"methyl N-(2,6-dimethylphenyl)-N-(methoxyacetyl)-DL-alaninate",57837-19-1,Bentgrass,Agrostis stolonifera,"CA, USA",Thatch,I,F,1.4,1.4,1.4,COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C
444,Metalaxyl,"methyl N-(2,6-dimethylphenyl)-N-(methoxyacetyl)-DL-alaninate",57837-19-1,Bentgrass,Agrostis stolonifera,"CA, USA",Thatch,I,X (laboratory),110.0,110.0,100.0,COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C
444,Metalaxyl,"methyl N-(2,6-dimethylphenyl)-N-(methoxyacetyl)-DL-alaninate",57837-19-1,Chinese cabbage,Brassica rapa subsp. pekinensis Cv. Kasumi,Canada,Leaves,O,F,2.5,2.5,2.5,COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C
444,Metalaxyl,"methyl N-(2,6-dimethylphenyl)-N-(methoxyacetyl)-DL-alaninate",57837-19-1,Creeping bentgrass,Agrostis palustris Huds. var. Penncross,"IN, USA",Blades,I,F,3.7,3.7,3.7,COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C
444,Metalaxyl,"methyl N-(2,6-dimethylphenyl)-N-(methoxyacetyl)-DL-alaninate",57837-19-1,Crown daisy (summer),Glebionis coronaria,China,Leaves,I,F,3.4,4.8,4.1,COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C
444,Metalaxyl,"methyl N-(2,6-dimethylphenyl)-N-(methoxyacetyl)-DL-alaninate",57837-19-1,Crown daisy (autumn),Glebionis coronaria,China,Leaves,I,F,5.1,7.8,6.45,COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C
444,Metalaxyl,"methyl N-(2,6-dimethylphenyl)-N-(methoxyacetyl)-DL-alaninate",57837-19-1,Cucumber,Cucumis sativus L.,India,Fruit,I,*,3.0,3.5,3.25,COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C
444,Metalaxyl,"methyl N-(2,6-dimethylphenyl)-N-(methoxyacetyl)-DL-alaninate",57837-19-1,Cucumber,Cucumis sativus L.,Iran,Fruit,I,U,2.2,3.8,3.0,COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C
444,Metalaxyl,"methyl N-(2,6-dimethylphenyl)-N-(methoxyacetyl)-DL-alaninate",57837-19-1,Grape,Vitis vinifera L.,Spain,Fruit,I,F,5.73,6.86,6.3,COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C
444,Metalaxyl,"methyl N-(2,6-dimethylphenyl)-N-(methoxyacetyl)-DL-alaninate",57837-19-1,Grape,Vitis vinifera L.,Spain,Fruit,I,F,8.3,8.3,8.3,COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C
444,Metalaxyl,"methyl N-(2,6-dimethylphenyl)-N-(methoxyacetyl)-DL-alaninate",57837-19-1,Kentucky bluegrass,Poa Pratensis L.,"IA, USA",Thatch & blades,O,F,10.0,25.0,16.0,COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C
444,Metalaxyl,"methyl N-(2,6-dimethylphenyl)-N-(methoxyacetyl)-DL-alaninate",57837-19-1,Kentucky bluegrass,Poa pratensis L.,USA,Thatch,I,F,3.7,3.7,3.7,COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C
444,Metalaxyl,"methyl N-(2,6-dimethylphenyl)-N-(methoxyacetyl)-DL-alaninate",57837-19-1,Kentucky bluegrass,Poa pratensis L.,USA,Thatch,I,F,4.65,4.65,4.65,COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C
444,Metalaxyl,"methyl N-(2,6-dimethylphenyl)-N-(methoxyacetyl)-DL-alaninate",57837-19-1,Kentucky bluegrass,Poa Pratensis L.,USA,Blades,I,F,5.9,6.5,6.2,COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C
444,Metalaxyl,"methyl N-(2,6-dimethylphenyl)-N-(methoxyacetyl)-DL-alaninate",57837-19-1,Lettuce (summer),Lactuca sativa,China,Leaves,I,F,0.6,2.4,1.5,COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C
444,Metalaxyl,"methyl N-(2,6-dimethylphenyl)-N-(methoxyacetyl)-DL-alaninate",57837-19-1,Lettuce (autumn),Lactuca sativa,China,Leaves,I,F,1.2,4.0,2.6,COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C
444,Metalaxyl,"methyl N-(2,6-dimethylphenyl)-N-(methoxyacetyl)-DL-alaninate",57837-19-1,Mustard,Brassica juncea L. Czern and Coss. Cv. RH-30,India,Leaves,I,F,1.79,17.57,9.68,COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C
444,Metalaxyl,"methyl N-(2,6-dimethylphenyl)-N-(methoxyacetyl)-DL-alaninate",57837-19-1,Pakchoi (summer),Brassica rapa subsp. chinensis,China,Leaves,I,F,2.0,3.4,2.7,COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C
444,Metalaxyl,"methyl N-(2,6-dimethylphenyl)-N-(methoxyacetyl)-DL-alaninate",57837-19-1,Pakchoi (autumn),Brassica rapa subsp. chinensis,China,Leaves,I,F,0.8,4.8,2.8,COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C
444,Metalaxyl,"methyl N-(2,6-dimethylphenyl)-N-(methoxyacetyl)-DL-alaninate",57837-19-1,Pepper (chilli),Capsicum annuum L. var. Chilgok-gun,Republic of Korea,Fruit,I,U,3.9,4.0,3.95,COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C
444,Metalaxyl,"methyl N-(2,6-dimethylphenyl)-N-(methoxyacetyl)-DL-alaninate",57837-19-1,Oilseed rape (summer),Brassica napus,China,Leaves,I,F,1.0,4.1,2.55,COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C
444,Metalaxyl,"methyl N-(2,6-dimethylphenyl)-N-(methoxyacetyl)-DL-alaninate",57837-19-1,Oilseed rape (autumn),Brassica napus,China,Leaves,I,F,3.7,4.4,4.05,COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C
444,Metalaxyl,"methyl N-(2,6-dimethylphenyl)-N-(methoxyacetyl)-DL-alaninate",57837-19-1,Spinach (summer),Spinacia oleracea,China,Leaves,I,F,0.8,1.2,1.0,COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C
444,Metalaxyl,"methyl N-(2,6-dimethylphenyl)-N-(methoxyacetyl)-DL-alaninate",57837-19-1,Spinach (autumn),Spinacia oleracea,China,Leaves,I,F,6.2,6.7,6.45,COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C
444,Metalaxyl,"methyl N-(2,6-dimethylphenyl)-N-(methoxyacetyl)-DL-alaninate",57837-19-1,Sunflower,Helianthus annuus L. cv. Ala,Italy,Leaves,I,F,21.0,24.0,22.5,COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C
444,Metalaxyl,"methyl N-(2,6-dimethylphenyl)-N-(methoxyacetyl)-DL-alaninate",57837-19-1,Sunflower,Helianthus annuus,Italy,Leaves,I,F,23.0,23.0,23.0,COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C
444,Metalaxyl,"methyl N-(2,6-dimethylphenyl)-N-(methoxyacetyl)-DL-alaninate",57837-19-1,Tomato,Lycopersicon esculentum Mill.,India,Leaves,I,F,3.13,4.14,3.64,COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C
444,Metalaxyl,"methyl N-(2,6-dimethylphenyl)-N-(methoxyacetyl)-DL-alaninate",57837-19-1,Tomato,Lycopersicon esculentum Mill.,Egypt,Fruit,I,*,4.88,4.88,4.88,COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C
444,Metalaxyl,"methyl N-(2,6-dimethylphenyl)-N-(methoxyacetyl)-DL-alaninate",57837-19-1,Tomato,Lycopersicon esculentum Mill.,India,Fruit,I,F,7.82,8.75,8.29,COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C
444,Metalaxyl,"methyl N-(2,6-dimethylphenyl)-N-(methoxyacetyl)-DL-alaninate",57837-19-1,Tomato,Lycopersicon esculentum Mill.,*,Fruit,O,U,9.0,9.0,9.0,COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C
444,Metalaxyl,"methyl N-(2,6-dimethylphenyl)-N-(methoxyacetyl)-DL-alaninate",57837-19-1,Tomato,Lycopersicon esculentum Mill.,India,Fruit,I,F,12.0,12.0,12.0,COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C
444,Metalaxyl,"methyl N-(2,6-dimethylphenyl)-N-(methoxyacetyl)-DL-alaninate",57837-19-1,Tomato,Lycopersicon esculentum Mill.,India,Fruit,I,*,0.41,1.29,0.85,COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C
446,Metaldehyde,"2,4,6,8-tetramethyl-1,3,5,7-tetraoxacyclooctane",108-62-3,Cabbage,Brassica oleracea capitata,China,Leaves,I,F,0.48,1.61,1.05,CC1OC(C)OC(C)OC(C)O1
446,Metaldehyde,"2,4,6,8-tetramethyl-1,3,5,7-tetraoxacyclooctane",108-62-3,Cabbage,Brassica oleracea capitata,China,Head,I,F,5.84,5.84,5.84,CC1OC(C)OC(C)OC(C)O1
446,Metaldehyde,"2,4,6,8-tetramethyl-1,3,5,7-tetraoxacyclooctane",108-62-3,Orange,Citrus x sinensis var. Valencia,"CA, USA",Peel,I,F,4.6,4.6,4.6,CC1OC(C)OC(C)OC(C)O1
446,Metaldehyde,"2,4,6,8-tetramethyl-1,3,5,7-tetraoxacyclooctane",108-62-3,Pakchoi,Brassica rapa subsp. chinensis,China,Leaves,I,F,2.4,4.3,3.35,CC1OC(C)OC(C)OC(C)O1
453,Methamidophos,"O,S-dimethyl phosphoramidothioate",10265-92-6,Cabbage,Brassica oleracea capitata,China,Leaves,I,F,4.1,12.4,8.25,CO[P](N)(=O)SC
453,Methamidophos,"O,S-dimethyl phosphoramidothioate",10265-92-6,Cauliflower,Brassica oleracea var. Botrytis,Pakistan,Head,O,F,4.12,5.19,4.66,CO[P](N)(=O)SC
453,Methamidophos,"O,S-dimethyl phosphoramidothioate",10265-92-6,Cotton,Gossypium hirsutum L.,"AZ, USA",Leaves,O,F,1.7,1.7,1.7,CO[P](N)(=O)SC
453,Methamidophos,"O,S-dimethyl phosphoramidothioate",10265-92-6,Cucumber,Cucumis sativus L. var. Brunex,Spain,Fruit,I,U,8.68,8.68,8.68,CO[P](N)(=O)SC
453,Methamidophos,"O,S-dimethyl phosphoramidothioate",10265-92-6,Cucumber,Cucumis sativus L. var. Poinsett-76,"KY, USA",Fruit,I,U,5.31,5.31,5.31,CO[P](N)(=O)SC
453,Methamidophos,"O,S-dimethyl phosphoramidothioate",10265-92-6,Cucumber,Cucumis sativus L. var. Poinsett-76,"KY, USA",Leaves,I,U,4.09,4.09,4.09,CO[P](N)(=O)SC
453,Methamidophos,"O,S-dimethyl phosphoramidothioate",10265-92-6,Cucumber,Cucumis sativus L.,Spain,Fruit,I,U,5.3,5.3,5.3,CO[P](N)(=O)SC
453,Methamidophos,"O,S-dimethyl phosphoramidothioate",10265-92-6,Endive,Cichorium endivia,Canada,Leaves,I,F,2.4,2.4,2.4,CO[P](N)(=O)SC
453,Methamidophos,"O,S-dimethyl phosphoramidothioate",10265-92-6,Grapefruit,Citrus ¡Ñ paradisi,"FL, USA",Leaves,I,X (urban setting),5.75,13.8,9.78,CO[P](N)(=O)SC
453,Methamidophos,"O,S-dimethyl phosphoramidothioate",10265-92-6,Green bean,Phaseolus vulgaris L.,Spain,Fruit,I,U,6.8,7.7,7.25,CO[P](N)(=O)SC
453,Methamidophos,"O,S-dimethyl phosphoramidothioate",10265-92-6,Lemon,Citrus x limon,China,Fruit,I,F,7.2,7.9,7.55,CO[P](N)(=O)SC
453,Methamidophos,"O,S-dimethyl phosphoramidothioate",10265-92-6,Mustard (green),Brassica juncea L. cv. Coss,Malaysia,Leaves,I,F,1.6,2.5,2.1,CO[P](N)(=O)SC
453,Methamidophos,"O,S-dimethyl phosphoramidothioate",10265-92-6,Orange,Citrus x sinensis,"FL, USA",Leaves,I,F,6.5,6.5,6.5,CO[P](N)(=O)SC
453,Methamidophos,"O,S-dimethyl phosphoramidothioate",10265-92-6,Orange,Citrus x sinensis,"FL, USA",Leaves,I,X (urban setting),6.98,8.4,7.69,CO[P](N)(=O)SC
453,Methamidophos,"O,S-dimethyl phosphoramidothioate",10265-92-6,Pakchoi,Brassica rapa subsp. chinensis,China,Leaves,I,F,2.86,2.86,2.86,CO[P](N)(=O)SC
453,Methamidophos,"O,S-dimethyl phosphoramidothioate",10265-92-6,Pakchoi,Brassica rapa subsp. chinensis,China,Leaves,I,U,0.79,1.07,0.93,CO[P](N)(=O)SC
453,Methamidophos,"O,S-dimethyl phosphoramidothioate",10265-92-6,Pepper,Capsicum annuum L. var. Mazurca,Spain,Fruit,I,U,13.28,17.04,15.16,CO[P](N)(=O)SC
453,Methamidophos,"O,S-dimethyl phosphoramidothioate",10265-92-6,Pepper (bell),Capsicum annuum L. var. Lady bell,"KY, USA",Fruit,I,U,4.69,4.69,4.69,CO[P](N)(=O)SC
453,Methamidophos,"O,S-dimethyl phosphoramidothioate",10265-92-6,Pepper (bell),Capsicum annuum L. var. Lady bell,"KY, USA",Fruit,I,U,6.92,6.92,6.92,CO[P](N)(=O)SC
453,Methamidophos,"O,S-dimethyl phosphoramidothioate",10265-92-6,Pepper,Capsicum annuum L.,Spain,Fruit,I,U,6.2,6.2,6.2,CO[P](N)(=O)SC
453,Methamidophos,"O,S-dimethyl phosphoramidothioate",10265-92-6,Radish,Citrus ¡Ñ paradisi,China,Leaves,I,F,2.7,12.8,7.75,CO[P](N)(=O)SC
453,Methamidophos,"O,S-dimethyl phosphoramidothioate",10265-92-6,Rice,Oryza sativa,China,Leaves,I,F,4.1,5.0,4.55,CO[P](N)(=O)SC
453,Methamidophos,"O,S-dimethyl phosphoramidothioate",10265-92-6,Rose,Rosa spp.,*,Leaves,O,U,4.1,4.1,4.1,CO[P](N)(=O)SC
453,Methamidophos,"O,S-dimethyl phosphoramidothioate",10265-92-6,Tomato,Lycopersicon esculentum Mill.,"KY, USA",Leaves,I,U,5.5,5.9,5.7,CO[P](N)(=O)SC
453,Methamidophos,"O,S-dimethyl phosphoramidothioate",10265-92-6,Tomato,Lycopersicon esculentum Mill.,"KY, USA",Fruit,I,U,4.8,5.1,4.95,CO[P](N)(=O)SC
453,Methamidophos,"O,S-dimethyl phosphoramidothioate",10265-92-6,Tomato,Lycopersicon esculentum Mill.,Brazil,Leaves,O,F,0.7,0.9,0.8,CO[P](N)(=O)SC
453,Methamidophos,"O,S-dimethyl phosphoramidothioate",10265-92-6,Tomato (cherry),Lycopersicon esculentum Mill. var. Cheresita,Spain,Fruit,I,U,2.77,7.47,5.12,CO[P](N)(=O)SC
453,Methamidophos,"O,S-dimethyl phosphoramidothioate",10265-92-6,Tomato,Lycopersicon esculentum Mill. Cv. Rio Grande,Venezuela,Fruit,I,F,1.87,1.87,1.87,CO[P](N)(=O)SC
453,Methamidophos,"O,S-dimethyl phosphoramidothioate",10265-92-6,Tomato,Lycopersicon esculentum Mill.,Spain,Fruit,I,U,5.1,5.7,5.4,CO[P](N)(=O)SC
456,Methidathion,"S-((5-methoxy-2-oxo-1,3,4-thiadiazol-3(2H)-yl)methyl) O,O-dimethyl phosphorodithioate",950-37-8,Alfalfa,Medicago sativa,USA,Leaves,I,F,3.5,3.5,3.5,COC1=NN(CS[P](=S)(OC)OC)C(=O)S1
456,Methidathion,"S-((5-methoxy-2-oxo-1,3,4-thiadiazol-3(2H)-yl)methyl) O,O-dimethyl phosphorodithioate",950-37-8,Alfalfa,Medicago sativa,USA,Leaves,I,U,4.2,4.2,4.2,COC1=NN(CS[P](=S)(OC)OC)C(=O)S1
456,Methidathion,"S-((5-methoxy-2-oxo-1,3,4-thiadiazol-3(2H)-yl)methyl) O,O-dimethyl phosphorodithioate",950-37-8,Apple,Malus pumila Mill.,Pakistan,Fruit,O,F,3.1,6.54,4.82,COC1=NN(CS[P](=S)(OC)OC)C(=O)S1
456,Methidathion,"S-((5-methoxy-2-oxo-1,3,4-thiadiazol-3(2H)-yl)methyl) O,O-dimethyl phosphorodithioate",950-37-8,Clover,Trifolium spp.,USA,Leaves,O,F,5.0,5.0,5.0,COC1=NN(CS[P](=S)(OC)OC)C(=O)S1
456,Methidathion,"S-((5-methoxy-2-oxo-1,3,4-thiadiazol-3(2H)-yl)methyl) O,O-dimethyl phosphorodithioate",950-37-8,Cotton,Gossypium hirsutum L.,"AZ, USA",Leaves,O,F,0.3,0.6,0.45,COC1=NN(CS[P](=S)(OC)OC)C(=O)S1
456,Methidathion,"S-((5-methoxy-2-oxo-1,3,4-thiadiazol-3(2H)-yl)methyl) O,O-dimethyl phosphorodithioate",950-37-8,Cucumber,Cucumis sativus L.,Republic of Korea,Fruit,O,U,1.4,1.4,1.4,COC1=NN(CS[P](=S)(OC)OC)C(=O)S1
456,Methidathion,"S-((5-methoxy-2-oxo-1,3,4-thiadiazol-3(2H)-yl)methyl) O,O-dimethyl phosphorodithioate",950-37-8,Grape,Vitis vinifera L.,Italy,Fruit,I,F,1.46,1.46,1.46,COC1=NN(CS[P](=S)(OC)OC)C(=O)S1
456,Methidathion,"S-((5-methoxy-2-oxo-1,3,4-thiadiazol-3(2H)-yl)methyl) O,O-dimethyl phosphorodithioate",950-37-8,Grape,Vitis vinifera L. var. Soultanina (Thompson seedless),Greece,Fruit,O,"F (on vines, uncovered)",5.0,5.0,5.0,COC1=NN(CS[P](=S)(OC)OC)C(=O)S1
456,Methidathion,"S-((5-methoxy-2-oxo-1,3,4-thiadiazol-3(2H)-yl)methyl) O,O-dimethyl phosphorodithioate",950-37-8,Grape,Vitis vinifera L. var. Soultanina (Thompson seedless),Greece,Fruit,O,"F (on vines, covered)",7.0,7.0,7.0,COC1=NN(CS[P](=S)(OC)OC)C(=O)S1
456,Methidathion,"S-((5-methoxy-2-oxo-1,3,4-thiadiazol-3(2H)-yl)methyl) O,O-dimethyl phosphorodithioate",950-37-8,Grape,Vitis vinifera L. var. Soultanina (Thompson seedless),Greece,Fruit,O,"X (harvested, refridgerated)",64.0,64.0,64.0,COC1=NN(CS[P](=S)(OC)OC)C(=O)S1
456,Methidathion,"S-((5-methoxy-2-oxo-1,3,4-thiadiazol-3(2H)-yl)methyl) O,O-dimethyl phosphorodithioate",950-37-8,Olive,Olea europaea cv. Yacouti,Italy,Fruit,I,F,10.5,10.5,10.5,COC1=NN(CS[P](=S)(OC)OC)C(=O)S1
456,Methidathion,"S-((5-methoxy-2-oxo-1,3,4-thiadiazol-3(2H)-yl)methyl) O,O-dimethyl phosphorodithioate",950-37-8,Olive,Olea europaea,Portugal,Fruit,I,F,12.6,12.6,12.6,COC1=NN(CS[P](=S)(OC)OC)C(=O)S1
456,Methidathion,"S-((5-methoxy-2-oxo-1,3,4-thiadiazol-3(2H)-yl)methyl) O,O-dimethyl phosphorodithioate",950-37-8,Orange,Citrus x sinensis var. Valencia,"FL, USA",Leaves,O,F,11.36,11.36,11.36,COC1=NN(CS[P](=S)(OC)OC)C(=O)S1
457,Methiocarb,"3,5-dimethyl-4-(methylthio)phenyl methylcarbamate",2032-65-7,Blueberry,Cyanococcus spp.,USA,Leaves,O,F,1.7,1.7,1.7,CNC(=O)Oc1cc(C)c(SC)c(C)c1
457,Methiocarb,"3,5-dimethyl-4-(methylthio)phenyl methylcarbamate",2032-65-7,Carnation,Dianthus caryophyllus,Netherlands,Leaves,O,*,6.8,14.5,10.65,CNC(=O)Oc1cc(C)c(SC)c(C)c1
457,Methiocarb,"3,5-dimethyl-4-(methylthio)phenyl methylcarbamate",2032-65-7,Carnation,Dianthus caryophyllus,*,Leaves,O,U,8.0,15.0,11.5,CNC(=O)Oc1cc(C)c(SC)c(C)c1
457,Methiocarb,"3,5-dimethyl-4-(methylthio)phenyl methylcarbamate",2032-65-7,Green bean,Phaseolus vulgaris L. cv. Helda,Spain,Fruit,I,U,1.9,2.9,2.4,CNC(=O)Oc1cc(C)c(SC)c(C)c1
457,Methiocarb,"3,5-dimethyl-4-(methylthio)phenyl methylcarbamate",2032-65-7,Tomato,Lycopersicon esculentum Mill. Cv. Daniela,Spain,Fruit,I,U,2.0,2.7,2.35,CNC(=O)Oc1cc(C)c(SC)c(C)c1
458,Methomyl,methyl N-(((methylamino)carbonyl)oxy)ethanimidothioate,16752-77-5,Bermuda grass (coastal),Cynodon dactylon L. Pers.,"NC, USA",Blades,I,F,2.5,2.7,2.6,CNC(=O)O\N=C(/C)SC
458,Methomyl,methyl N-(((methylamino)carbonyl)oxy)ethanimidothioate,16752-77-5,Cabbage,Brassica oleracea capitata,*,Leaves,O,F,1.4,1.4,1.4,CNC(=O)O\N=C(/C)SC
458,Methomyl,methyl N-(((methylamino)carbonyl)oxy)ethanimidothioate,16752-77-5,Carnation,Dianthus caryophyllus,*,Leaves,O,U,4.7,4.7,4.7,CNC(=O)O\N=C(/C)SC
458,Methomyl,methyl N-(((methylamino)carbonyl)oxy)ethanimidothioate,16752-77-5,Cotton,Gossypium hirsutum L.,USA,Leaves,O,F,0.4,8.5,1.86,CNC(=O)O\N=C(/C)SC
458,Methomyl,methyl N-(((methylamino)carbonyl)oxy)ethanimidothioate,16752-77-5,Cucumber,Cucumis sativus L.,Egypt,Leaves,I,*,3.92,3.92,3.92,CNC(=O)O\N=C(/C)SC
458,Methomyl,methyl N-(((methylamino)carbonyl)oxy)ethanimidothioate,16752-77-5,Cucumber,Cucumis sativus L.,Netherlands,Leaves,O,U,1.7,1.8,1.75,CNC(=O)O\N=C(/C)SC
458,Methomyl,methyl N-(((methylamino)carbonyl)oxy)ethanimidothioate,16752-77-5,Cucumber,Cucumis sativus L.,Netherlands,Fruit,O,U,3.1,4.2,3.65,CNC(=O)O\N=C(/C)SC
458,Methomyl,methyl N-(((methylamino)carbonyl)oxy)ethanimidothioate,16752-77-5,Eggplant,Solanum melongena L. var. Muktakeshi,India,Leaves,I,F,4.9,7.8,6.35,CNC(=O)O\N=C(/C)SC
